size	64
T	2
J	1
H	0
x	y
0	5
0	39
1	3
1	4
1	10
1	39
2	27
3	17
3	63
6	10
6	53
6	61
7	28
8	9
8	28
8	38
8	58
9	30
9	61
10	50
10	61
11	31
11	47
11	56
11	61
14	15
14	28
14	42
15	57
17	39
17	46
17	48
18	0
18	48
18	63
19	2
19	8
19	45
19	63
20	2
20	35
21	0
22	16
22	33
23	16
23	17
24	14
24	55
25	61
26	33
26	52
27	34
28	21
28	34
28	55
28	56
29	8
29	23
29	32
29	51
30	13
30	32
30	38
31	41
31	59
32	37
32	38
32	52
32	59
33	7
33	37
33	38
34	51
35	5
35	6
35	9
35	40
36	31
36	61
37	19
37	57
38	7
38	15
38	51
38	52
38	57
39	27
40	61
41	48
43	35
43	36
43	44
43	61
44	35
44	36
45	35
45	36
46	29
46	34
46	35
46	36
47	29
47	30
48	28
48	29
48	30
48	31
48	61
49	18
49	29
49	30
49	31
49	61
50	28
50	29
50	30
50	32
50	59
50	60
50	61
51	5
51	29
51	30
51	40
51	59
52	29
52	30
52	39
52	40
52	55
52	56
53	29
53	48
53	49
53	55
54	28
54	49
55	24
56	1
56	2
56	30
56	50
57	2
57	16
57	17
57	30
57	36
58	15
58	22
58	34
59	29
60	5
60	29
61	5
61	25
61	36
61	43
62	3
62	4
62	5
62	42
63	3
63	4
63	5
63	39
