size	64
T	2
J	1
H	0
x	y
0	11
1	25
2	12
2	37
2	38
2	55
2	63
3	42
4	7
4	14
4	52
5	14
5	34
5	51
5	52
5	53
5	54
5	62
6	29
6	52
6	53
7	48
7	49
8	49
9	34
9	62
10	8
11	35
11	38
11	44
11	45
12	7
12	10
12	11
12	12
12	13
12	35
12	36
12	54
13	35
13	37
13	53
13	54
13	59
13	62
14	54
15	45
16	23
16	48
16	49
16	50
17	49
17	50
17	55
18	39
18	49
18	50
18	56
19	27
19	49
19	50
20	27
22	26
23	56
23	60
23	61
24	20
24	58
24	59
24	60
24	61
25	20
25	42
25	43
25	58
25	59
25	60
25	61
26	19
26	20
26	43
26	44
26	48
26	58
26	59
27	35
28	2
28	49
29	21
29	43
30	4
30	9
30	10
31	27
31	38
31	50
34	55
34	56
34	57
36	46
36	47
37	30
39	45
39	46
39	61
41	37
42	46
42	48
42	54
43	16
43	53
43	54
44	28
44	45
45	44
45	50
46	37
46	43
46	44
47	43
47	44
48	43
48	46
48	48
48	49
49	48
49	49
49	53
49	56
50	27
51	21
51	31
52	3
52	7
52	36
52	57
52	58
53	36
53	52
54	17
54	36
54	39
54	40
55	23
55	26
55	34
55	35
55	36
55	37
55	38
55	39
56	22
56	23
56	30
57	4
57	30
57	31
58	25
58	48
58	49
58	54
59	46
59	47
59	48
59	49
59	50
59	51
59	52
59	54
60	16
60	17
60	46
60	47
60	51
60	52
61	31
62	25
62	26
62	31
62	33
62	34
62	49
63	25
63	26
