size	64
T	2
J	1
H	0
x	y
0	42
0	43
1	42
1	43
2	11
2	42
2	43
3	29
4	29
4	61
5	18
5	34
5	56
6	33
6	34
7	34
9	0
9	28
9	48
9	50
9	63
10	27
10	47
10	50
10	51
11	17
11	27
12	6
12	27
12	43
13	23
14	2
14	44
15	40
16	3
16	39
18	5
18	50
19	4
19	5
19	15
19	43
19	44
19	45
19	58
20	13
20	44
20	45
20	51
21	49
22	23
22	34
23	27
23	47
23	59
24	34
24	45
24	47
24	58
25	17
25	32
25	33
25	34
25	35
25	58
26	32
26	33
26	34
26	35
26	36
26	37
26	38
27	34
27	35
27	37
27	38
28	15
29	15
30	14
30	26
31	9
31	19
31	26
31	27
31	61
31	62
32	4
32	5
32	60
32	61
33	4
33	5
33	42
33	62
33	63
34	33
34	42
35	42
35	62
36	38
36	60
37	0
38	20
38	21
39	12
39	19
39	20
39	21
39	35
39	56
40	18
40	19
40	54
41	32
42	10
42	11
42	15
42	32
42	33
42	40
43	10
43	11
43	27
43	32
43	33
43	34
43	36
43	37
44	36
44	39
45	5
46	16
46	31
47	16
47	17
48	16
49	46
49	54
50	46
52	17
52	63
54	58
55	46
56	49
57	33
57	51
58	17
58	33
59	8
59	34
60	8
60	38
61	11
62	23
63	46
