size	64
T	2
J	1
H	0
x	y
0	13
0	14
0	43
0	44
0	45
0	47
1	39
1	40
1	43
1	44
1	45
1	46
1	47
1	48
2	20
2	21
2	42
2	43
2	44
2	45
2	46
2	47
2	48
2	49
2	52
2	54
3	1
3	20
3	21
3	22
3	34
3	43
3	44
3	45
3	48
4	24
4	30
4	50
5	7
5	24
5	32
5	36
5	37
6	19
6	20
6	25
6	27
6	36
7	0
7	25
7	32
7	52
8	0
8	18
8	44
9	32
9	62
10	17
12	17
12	18
12	19
12	42
12	43
12	52
12	53
13	4
13	14
13	15
13	17
13	18
13	19
14	13
14	14
14	15
14	16
14	17
14	18
14	19
14	32
14	63
15	14
15	15
15	16
16	21
16	37
16	45
16	63
17	21
17	50
18	34
18	58
20	32
21	8
21	32
22	5
23	49
24	1
24	4
24	8
24	43
24	59
25	8
25	35
25	51
25	52
25	53
25	54
25	62
26	1
26	2
26	35
26	43
26	56
27	0
27	1
27	2
28	27
28	61
29	37
30	36
30	37
31	12
31	37
31	52
31	53
31	59
31	62
32	9
32	37
32	48
33	9
33	37
33	38
33	48
34	13
34	28
34	34
34	37
34	38
34	39
37	0
37	26
38	0
38	1
38	2
39	0
39	1
39	2
39	62
39	63
40	53
40	59
41	58
41	59
43	26
43	27
43	39
44	7
44	8
44	26
44	28
44	51
45	47
46	13
46	14
47	21
47	50
48	21
50	8
50	40
50	50
50	51
51	40
51	42
51	43
51	46
51	47
51	48
51	49
51	50
51	51
52	42
52	43
52	44
52	45
52	46
52	47
52	48
52	49
52	50
52	51
52	52
52	53
52	54
53	9
53	10
53	44
53	45
53	46
53	47
53	51
53	52
53	53
54	1
54	3
54	43
54	44
54	45
54	46
55	3
56	22
57	45
57	55
58	2
58	3
58	17
58	18
59	51
62	1
62	60
63	13
63	16
63	18
63	43
63	44
63	45
63	57
63	59
