size	64
T	2
J	1
H	0
x	y
0	13
0	45
1	58
2	8
2	37
3	54
4	3
4	4
4	5
5	4
5	5
5	30
5	31
5	37
5	38
5	39
6	37
6	38
6	39
7	38
9	9
11	39
11	40
12	12
12	18
12	40
13	4
14	1
17	0
17	1
17	18
17	46
18	34
19	17
19	34
19	35
19	36
20	4
20	17
22	8
22	32
22	33
22	34
22	35
22	36
22	59
23	6
23	7
23	21
23	32
24	21
24	32
24	57
25	0
25	8
25	21
25	42
26	17
27	41
27	42
27	43
27	56
28	26
28	46
28	47
28	48
28	49
28	55
29	8
29	13
29	48
29	49
30	8
30	41
30	47
30	48
30	49
30	52
31	13
31	40
31	47
31	48
31	49
31	52
32	54
34	21
34	25
34	58
34	62
35	25
36	8
36	53
37	11
37	12
37	46
38	13
38	14
38	31
38	43
38	53
39	43
39	44
40	9
40	15
40	16
40	26
41	62
42	22
43	19
43	28
43	42
43	61
44	60
44	61
45	13
45	18
45	46
46	18
47	18
47	29
47	42
47	55
48	15
48	29
49	3
49	4
49	28
49	29
49	38
49	44
49	45
49	49
49	59
49	63
50	9
50	10
50	29
50	38
50	43
50	44
51	13
51	59
53	31
53	52
53	56
56	5
57	39
58	28
58	46
58	60
59	22
59	23
59	40
61	9
61	45
62	9
62	37
62	38
62	44
62	54
63	26
63	42
