size	128
T	2.5
J	1
H	0
x	y
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	19
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	33
0	34
0	37
0	46
0	50
0	51
0	52
0	56
0	63
0	77
0	78
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	101
0	102
0	108
0	109
0	110
0	111
0	112
0	113
0	114
0	115
0	117
0	118
0	119
0	120
0	121
1	0
1	1
1	2
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	17
1	18
1	21
1	22
1	23
1	25
1	26
1	27
1	33
1	34
1	36
1	37
1	50
1	51
1	56
1	60
1	61
1	63
1	65
1	66
1	77
1	78
1	79
1	84
1	85
1	86
1	87
1	88
1	89
1	90
1	91
1	92
1	93
1	94
1	95
1	96
1	97
1	98
1	99
1	102
1	103
1	108
1	109
1	110
1	111
1	112
1	113
1	114
1	118
1	127
2	0
2	1
2	2
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	24
2	25
2	26
2	27
2	28
2	34
2	35
2	36
2	49
2	50
2	51
2	55
2	56
2	60
2	61
2	63
2	65
2	75
2	76
2	77
2	78
2	79
2	81
2	84
2	90
2	91
2	92
2	93
2	94
2	95
2	96
2	97
2	98
2	99
2	100
2	102
2	103
2	104
2	105
2	109
2	110
2	111
2	112
2	113
2	114
2	115
2	116
2	117
2	118
2	126
3	0
3	1
3	2
3	3
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	25
3	26
3	27
3	34
3	35
3	36
3	38
3	39
3	47
3	48
3	49
3	50
3	51
3	56
3	57
3	58
3	59
3	60
3	61
3	62
3	63
3	64
3	74
3	75
3	76
3	77
3	78
3	79
3	91
3	92
3	93
3	94
3	95
3	96
3	97
3	98
3	99
3	100
3	103
3	104
3	105
3	109
3	110
3	111
3	112
3	114
3	115
3	116
3	117
3	118
3	119
3	122
4	1
4	2
4	4
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	16
4	17
4	18
4	19
4	20
4	21
4	25
4	26
4	27
4	38
4	39
4	40
4	47
4	48
4	49
4	50
4	51
4	52
4	57
4	58
4	59
4	60
4	61
4	76
4	77
4	78
4	90
4	94
4	95
4	96
4	97
4	98
4	99
4	100
4	103
4	104
4	105
4	110
4	111
4	112
4	113
4	114
4	115
4	116
4	117
4	118
4	119
4	120
5	1
5	2
5	3
5	4
5	5
5	6
5	7
5	8
5	9
5	10
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	24
5	25
5	33
5	39
5	40
5	43
5	48
5	51
5	52
5	55
5	57
5	58
5	59
5	60
5	61
5	62
5	64
5	75
5	76
5	77
5	78
5	90
5	95
5	96
5	97
5	98
5	99
5	100
5	101
5	102
5	105
5	113
5	114
5	115
5	116
5	117
5	120
6	1
6	2
6	3
6	4
6	5
6	6
6	7
6	8
6	9
6	11
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	23
6	27
6	58
6	59
6	60
6	61
6	62
6	63
6	66
6	74
6	75
6	76
6	90
6	92
6	95
6	96
6	97
6	98
6	99
6	100
6	101
6	102
6	113
6	114
6	115
6	116
6	117
6	118
6	119
6	120
6	121
6	122
7	2
7	3
7	4
7	5
7	6
7	7
7	8
7	9
7	10
7	11
7	15
7	16
7	17
7	18
7	19
7	20
7	21
7	44
7	45
7	46
7	54
7	56
7	57
7	58
7	59
7	60
7	61
7	62
7	72
7	73
7	74
7	75
7	76
7	77
7	78
7	82
7	83
7	86
7	87
7	88
7	89
7	90
7	91
7	95
7	96
7	97
7	98
7	99
7	100
7	101
7	102
7	103
7	114
7	115
7	116
7	117
7	118
7	119
7	120
7	121
7	122
7	123
7	126
8	2
8	3
8	4
8	5
8	6
8	7
8	8
8	9
8	10
8	11
8	12
8	15
8	16
8	17
8	18
8	19
8	20
8	21
8	28
8	38
8	45
8	46
8	47
8	48
8	49
8	50
8	54
8	56
8	57
8	58
8	59
8	60
8	61
8	62
8	64
8	65
8	66
8	67
8	76
8	77
8	78
8	79
8	82
8	83
8	84
8	85
8	86
8	87
8	88
8	89
8	90
8	91
8	93
8	95
8	97
8	98
8	101
8	102
8	113
8	114
8	115
8	116
8	118
8	119
8	120
8	121
8	122
8	123
8	124
8	125
8	126
9	0
9	1
9	2
9	3
9	4
9	5
9	6
9	7
9	8
9	9
9	10
9	11
9	15
9	19
9	20
9	38
9	39
9	45
9	47
9	48
9	49
9	50
9	53
9	54
9	55
9	56
9	58
9	59
9	60
9	61
9	62
9	63
9	64
9	65
9	66
9	67
9	71
9	75
9	76
9	77
9	78
9	79
9	82
9	83
9	84
9	86
9	87
9	88
9	89
9	90
9	91
9	92
9	97
9	98
9	102
9	107
9	108
9	109
9	110
9	113
9	114
9	115
9	116
9	117
9	118
9	119
9	120
9	121
9	122
9	123
9	125
9	127
10	0
10	1
10	2
10	3
10	4
10	5
10	6
10	7
10	8
10	9
10	10
10	11
10	12
10	22
10	23
10	24
10	37
10	38
10	45
10	46
10	47
10	48
10	49
10	50
10	52
10	53
10	54
10	55
10	56
10	58
10	59
10	60
10	61
10	62
10	63
10	64
10	65
10	66
10	67
10	70
10	71
10	72
10	75
10	76
10	77
10	78
10	79
10	80
10	81
10	82
10	84
10	85
10	86
10	87
10	88
10	89
10	90
10	97
10	98
10	99
10	109
10	110
10	112
10	113
10	114
10	116
10	117
10	118
10	119
10	120
10	121
10	122
10	123
10	124
10	125
10	126
10	127
11	0
11	1
11	2
11	3
11	4
11	5
11	6
11	7
11	8
11	10
11	12
11	20
11	22
11	23
11	24
11	34
11	37
11	38
11	39
11	46
11	47
11	48
11	49
11	50
11	52
11	53
11	54
11	55
11	56
11	58
11	60
11	61
11	62
11	63
11	64
11	65
11	66
11	67
11	68
11	71
11	72
11	73
11	74
11	75
11	76
11	77
11	78
11	79
11	80
11	81
11	82
11	83
11	84
11	86
11	87
11	88
11	89
11	90
11	97
11	98
11	99
11	100
11	108
11	113
11	114
11	117
11	118
11	119
11	120
11	121
11	123
11	124
11	125
11	126
11	127
12	0
12	1
12	2
12	3
12	4
12	5
12	6
12	7
12	8
12	9
12	20
12	21
12	29
12	30
12	31
12	32
12	33
12	35
12	37
12	38
12	39
12	47
12	49
12	52
12	53
12	54
12	55
12	56
12	57
12	61
12	62
12	63
12	64
12	65
12	66
12	67
12	71
12	72
12	73
12	75
12	76
12	77
12	78
12	79
12	80
12	81
12	84
12	85
12	86
12	87
12	88
12	89
12	90
12	98
12	99
12	106
12	108
12	109
12	110
12	114
12	119
12	122
12	123
12	125
12	126
12	127
13	0
13	1
13	2
13	3
13	4
13	5
13	6
13	7
13	8
13	10
13	16
13	21
13	22
13	23
13	24
13	25
13	26
13	28
13	29
13	30
13	31
13	32
13	34
13	35
13	36
13	52
13	53
13	54
13	55
13	56
13	61
13	62
13	63
13	64
13	65
13	66
13	68
13	69
