size	128
T	2.5
J	1
H	0
x	y
0	0
0	3
0	7
0	8
0	9
0	13
0	14
0	15
0	16
0	33
0	34
0	35
0	36
0	41
0	42
0	43
0	44
0	45
0	47
0	48
0	49
0	50
0	58
0	67
0	68
0	69
0	71
0	72
0	73
0	75
0	81
0	82
0	83
0	86
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	104
0	105
0	106
0	111
0	112
0	113
0	114
0	115
0	116
0	124
0	127
1	6
1	7
1	12
1	13
1	14
1	15
1	16
1	25
1	33
1	34
1	35
1	36
1	42
1	43
1	47
1	48
1	49
1	66
1	67
1	68
1	71
1	75
1	76
1	81
1	82
1	83
1	85
1	95
1	97
1	98
1	99
1	100
1	102
1	103
1	104
1	105
1	106
1	110
1	111
1	112
1	113
1	114
1	115
1	116
2	4
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	36
2	41
2	46
2	47
2	48
2	49
2	50
2	51
2	52
2	53
2	61
2	65
2	66
2	67
2	68
2	69
2	70
2	71
2	81
2	82
2	83
2	84
2	85
2	97
2	98
2	102
2	103
2	104
2	106
2	107
2	108
2	109
2	110
2	111
2	112
2	113
2	114
2	115
2	116
2	118
2	120
2	123
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	36
3	40
3	41
3	42
3	43
3	44
3	45
3	46
3	47
3	48
3	49
3	50
3	51
3	52
3	63
3	65
3	66
3	67
3	68
3	69
3	70
3	84
3	85
3	93
3	95
3	96
3	97
3	98
3	101
3	102
3	103
3	104
3	105
3	106
3	107
3	108
3	109
3	110
3	111
3	112
3	113
3	114
3	115
3	116
3	117
3	118
3	119
3	120
3	121
3	122
3	123
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	38
4	39
4	40
4	41
4	42
4	43
4	44
4	47
4	48
4	49
4	50
4	66
4	70
4	71
4	79
4	80
4	84
4	85
4	86
4	87
4	88
4	96
4	97
4	98
4	99
4	101
4	102
4	104
4	105
4	106
4	107
4	108
4	109
4	111
4	112
4	113
4	114
4	115
4	117
4	118
4	119
4	120
4	121
4	122
4	123
4	124
4	127
5	7
5	8
5	9
5	11
5	13
5	14
5	15
5	28
5	29
5	37
5	39
5	40
5	41
5	42
5	43
5	44
5	45
5	46
5	47
5	48
5	49
5	50
5	63
5	72
5	73
5	74
5	79
5	80
5	84
5	85
5	86
5	87
5	88
5	92
5	101
5	102
5	103
5	104
5	105
5	106
5	107
5	108
5	112
5	113
5	114
5	115
5	116
5	117
5	118
5	119
5	120
5	121
5	122
5	127
6	3
6	4
6	8
6	13
6	14
6	15
6	26
6	29
6	37
6	40
6	41
6	42
6	43
6	44
6	45
6	46
6	47
6	48
6	49
6	50
6	65
6	69
6	73
6	79
6	80
6	81
6	82
6	84
6	85
6	86
6	87
6	89
6	91
6	92
6	93
6	94
6	95
6	96
6	97
6	100
6	101
6	102
6	103
6	104
6	105
6	106
6	107
6	108
6	112
6	113
6	114
6	115
6	116
6	117
6	118
6	119
6	120
6	121
6	122
6	123
6	124
6	127
7	0
7	2
7	3
7	4
7	7
7	15
7	36
7	37
7	38
7	39
7	40
7	43
7	44
7	45
7	46
7	47
7	48
7	49
7	50
7	65
7	75
7	79
7	80
7	81
7	82
7	83
7	84
7	85
7	86
7	87
7	88
7	89
7	90
7	91
7	92
7	93
7	94
7	95
7	96
7	97
7	98
7	99
7	100
7	101
7	102
7	103
7	104
7	105
7	106
7	107
7	108
7	109
7	110
7	111
7	112
7	114
7	115
7	116
7	117
7	118
7	119
7	120
7	121
7	122
7	123
7	124
7	125
7	126
7	127
8	0
8	1
8	2
8	3
8	4
8	10
8	11
8	16
8	17
8	18
8	20
8	35
8	36
8	37
8	38
8	39
8	40
8	43
8	44
8	45
8	46
8	47
8	48
8	73
8	74
8	75
8	76
8	77
8	78
8	79
8	80
8	81
8	82
8	83
8	84
8	85
8	86
8	87
8	88
8	90
8	91
8	92
8	93
8	94
8	95
8	98
8	99
8	100
8	101
8	104
8	105
8	106
8	108
8	109
8	110
8	111
8	112
8	113
8	114
8	115
8	117
8	118
8	119
8	120
8	121
8	122
8	123
8	124
8	125
8	126
8	127
9	0
9	1
9	2
9	3
9	4
9	5
9	7
9	11
9	16
9	17
9	18
9	20
9	21
9	33
9	34
9	35
9	36
9	37
9	38
9	39
9	43
9	44
9	45
9	46
9	68
9	69
9	70
9	72
9	73
9	74
9	75
9	76
9	77
9	78
9	79
9	80
9	81
9	82
9	83
9	84
9	85
9	89
9	90
9	91
9	92
9	93
9	97
9	98
9	99
9	100
9	101
9	106
9	108
9	109
9	110
9	111
9	112
9	113
9	114
9	117
9	118
9	119
9	120
9	121
9	122
9	123
9	125
9	126
9	127
10	0
10	1
10	2
10	3
10	4
10	5
10	6
10	7
10	9
10	10
10	11
10	32
10	33
10	34
10	35
10	36
10	37
10	41
10	42
10	43
10	44
10	47
10	50
10	58
10	59
10	60
10	70
10	72
10	73
10	74
10	75
10	76
10	77
10	78
10	79
10	80
10	81
10	82
10	83
10	84
10	85
10	89
10	90
10	91
10	92
10	93
10	97
10	98
10	99
10	105
10	106
10	107
10	108
10	109
10	110
10	111
10	112
10	113
10	114
10	116
10	117
10	119
10	120
10	121
10	122
10	123
10	124
10	125
10	126
10	127
11	0
11	2
11	3
11	4
11	5
11	6
11	7
11	8
11	9
11	10
11	15
11	32
11	33
11	34
11	35
11	36
11	37
11	38
11	42
11	43
11	52
11	56
11	57
11	58
11	59
11	60
11	62
11	63
11	64
11	70
11	76
11	77
11	78
11	79
11	80
11	81
11	82
11	83
11	84
11	87
11	89
11	90
11	91
11	92
11	104
11	105
11	106
11	107
11	108
11	109
11	110
11	111
11	112
11	113
11	114
11	115
11	116
11	117
11	118
11	119
11	120
11	121
11	122
11	123
11	124
11	125
11	126
11	127
12	0
12	1
12	2
12	3
12	4
12	5
12	6
12	7
12	8
12	9
12	32
12	33
12	34
12	35
12	36
12	37
12	38
12	41
12	42
12	52
12	53
12	57
12	58
12	59
12	60
12	61
12	62
12	63
12	74
12	76
12	78
12	79
12	80
12	81
12	82
12	83
12	84
12	85
12	86
12	87
12	89
12	90
12	91
12	92
12	93
12	94
12	99
12	100
12	102
12	103
12	104
12	105
12	106
12	107
12	109
12	110
12	111
12	112
12	113
12	114
12	117
12	118
12	119
12	120
12	121
12	122
12	123
12	124
12	125
12	126
12	127
13	0
13	1
13	2
13	3
13	4
13	6
13	7
13	8
13	9
13	11
13	19
13	32
13	34
13	35
13	36
13	37
13	38
13	39
13	40
13	41
13	42
13	58
13	59
13	60
13	75
13	78
13	79
13	80
13	81
13	82
13	83
13	84
13	85
13	86
13	87
13	88
13	89
13	90
13	91
13	92
13	93
13	96
13	99
13	102
13	103
13	105
13	106
13	107
13	108
13	109
13	110
13	111
13	113
13	114
13	116
13	117
13	120
13	121
13	122
13	123
13	124
13	125
13	126
13	127
14	0
14	1
14	2
14	3
14	5
14	6
14	7
14	8
14	9
14	10
14	12
14	13
14	29
14	30
14	31
14	34
14	35
14	36
14	37
14	38
14	39
14	40
14	41
14	45
14	54
14	59
14	60
14	71
14	75
14	77
14	78
14	79
14	80
14	81
14	82
14	83
14	84
14	85
14	86
14	87
14	88
14	89
14	90
14	91
