size	64
T	2
J	1
H	0
x	y
0	9
1	18
1	26
2	51
3	8
3	46
3	47
3	61
4	5
4	31
4	50
5	0
5	3
5	4
5	5
6	5
6	6
7	5
7	6
8	23
9	29
9	30
11	5
11	6
11	60
12	26
13	2
13	3
14	3
14	18
14	52
15	9
15	10
15	16
15	17
15	18
15	20
15	22
15	57
15	63
16	7
16	8
16	19
17	7
17	17
17	22
17	39
17	54
18	0
18	30
18	57
19	4
19	10
19	11
19	12
19	47
19	48
19	57
20	2
20	10
20	11
20	12
20	16
20	18
20	22
20	42
21	10
21	11
21	12
22	35
22	36
23	18
24	4
25	4
27	52
28	46
28	54
29	22
29	57
30	3
30	22
30	24
30	29
30	57
31	58
32	42
32	58
33	16
33	17
33	23
35	11
35	41
36	35
36	36
36	40
36	47
36	53
37	11
37	35
37	47
37	51
37	52
37	53
38	31
38	35
38	38
38	51
38	52
39	2
39	31
39	36
40	0
40	1
40	15
40	33
40	52
41	6
41	40
41	44
42	7
42	25
42	36
42	38
42	59
43	32
43	33
44	1
44	33
44	34
44	37
45	1
45	16
45	28
45	29
45	33
45	34
45	56
46	12
46	23
46	33
46	34
46	35
46	36
47	30
47	32
47	33
47	34
49	33
49	37
49	48
50	10
50	34
50	37
50	48
50	49
51	10
51	11
51	49
54	62
55	38
55	39
55	49
55	62
56	26
56	34
56	39
56	47
56	48
57	8
57	26
60	18
60	32
61	30
61	31
61	49
62	26
62	48
62	49
62	50
62	60
62	61
62	62
63	49
63	61
